ano,mes,nome_mes,estacao,regiao,cid_principal,desc_cid,total_internacoes,custo_total,ticket_medio,media_dias
2023,12,Dezembro,Verão,Nordeste,E11,Diabetes Mellitus Tipo 2,45,114752.36,2550.05,5.2
2023,12,Dezembro,Verão,Sul,E11,Diabetes Mellitus Tipo 2,32,81749.71,2554.68,4.7
2023,12,Dezembro,Verão,Sudeste,F32,Episódio Depressivo,62,195039.45,3145.8,5.9
2023,12,Dezembro,Verão,Centro-Oeste,F32,Episódio Depressivo,6,17953.23,2992.21,2.8
2023,12,Dezembro,Verão,Nordeste,F32,Episódio Depressivo,27,80101.72,2966.73,5.1
2023,12,Dezembro,Verão,Sul,F32,Episódio Depressivo,15,44668.18,2977.88,3.4
2023,12,Dezembro,Verão,Sul,G40,Epilepsia,19,79304.2,4173.91,6.1
2023,12,Dezembro,Verão,Centro-Oeste,G40,Epilepsia,5,20809.21,4161.84,4.4
2023,12,Dezembro,Verão,Sudeste,G40,Epilepsia,60,224092.95,3734.88,4.6
2023,12,Dezembro,Verão,Nordeste,G40,Epilepsia,25,92221.78,3688.87,6.1
2023,12,Dezembro,Verão,Nordeste,I21,Infarto Agudo do Miocárdio,33,502610.67,15230.63,4.5
2023,12,Dezembro,Verão,Sudeste,I21,Infarto Agudo do Miocárdio,106,1570289.64,14814.05,5.5
2023,12,Dezembro,Verão,Sul,I21,Infarto Agudo do Miocárdio,32,439250.98,13726.59,4.2
2023,12,Dezembro,Verão,Centro-Oeste,I21,Infarto Agudo do Miocárdio,10,111175.5,11117.55,5.4
2023,12,Dezembro,Verão,Sul,I64,Acidente Vascular Cerebral,20,196522.1,9826.11,5.5
2023,12,Dezembro,Verão,Nordeste,I64,Acidente Vascular Cerebral,23,202950.24,8823.92,5.7
2023,12,Dezembro,Verão,Centro-Oeste,I64,Acidente Vascular Cerebral,8,87773.27,10971.66,5.9
2023,12,Dezembro,Verão,Sudeste,I64,Acidente Vascular Cerebral,67,658549.35,9829.09,4.9
2023,12,Dezembro,Verão,Nordeste,J18,Pneumonia,59,190259.29,3224.73,4.7
2023,12,Dezembro,Verão,Centro-Oeste,J18,Pneumonia,19,70323.01,3701.21,7.1
2023,12,Dezembro,Verão,Sul,J18,Pneumonia,61,207822.52,3406.93,5.0
2023,12,Dezembro,Verão,Sudeste,J18,Pneumonia,153,505852.69,3306.23,5.1
2023,12,Dezembro,Verão,Centro-Oeste,J44,DPOC,7,31512.72,4501.82,7.0
2023,12,Dezembro,Verão,Sudeste,J44,DPOC,66,271631.94,4115.64,6.1
2023,12,Dezembro,Verão,Nordeste,J44,DPOC,31,131757.94,4250.26,5.1
2023,12,Dezembro,Verão,Sul,J44,DPOC,18,72558.18,4031.01,3.9
2023,12,Dezembro,Verão,Sudeste,K35,Apendicite Aguda,71,381415.16,5372.04,5.4
2023,12,Dezembro,Verão,Centro-Oeste,K35,Apendicite Aguda,11,63513.0,5773.91,6.6
2023,12,Dezembro,Verão,Sul,K35,Apendicite Aguda,17,85411.72,5024.22,4.7
2023,12,Dezembro,Verão,Nordeste,K35,Apendicite Aguda,32,168358.06,5261.19,5.2
2023,12,Dezembro,Verão,Sul,M54,Dorsalgia,25,51367.27,2054.69,5.3
2023,12,Dezembro,Verão,Centro-Oeste,M54,Dorsalgia,9,21669.7,2407.74,7.7
2023,12,Dezembro,Verão,Sudeste,M54,Dorsalgia,61,130312.53,2136.27,5.3
2023,12,Dezembro,Verão,Nordeste,M54,Dorsalgia,21,40869.9,1946.19,5.0
2023,12,Dezembro,Verão,Sul,N39,Infecção Urinária,37,53638.32,1449.68,4.6
2023,12,Dezembro,Verão,Sudeste,N39,Infecção Urinária,107,159245.93,1488.28,5.6
2023,12,Dezembro,Verão,Nordeste,N39,Infecção Urinária,35,50746.37,1449.9,5.4
2023,12,Dezembro,Verão,Centro-Oeste,N39,Infecção Urinária,9,13270.64,1474.52,4.0
2023,12,Dezembro,Verão,Nordeste,O80,Parto Normal,46,107254.98,2331.63,5.6
2023,12,Dezembro,Verão,Sul,O80,Parto Normal,51,109550.87,2148.06,5.0
2023,12,Dezembro,Verão,Centro-Oeste,O80,Parto Normal,10,20890.98,2089.1,6.9
2023,12,Dezembro,Verão,Sudeste,O80,Parto Normal,130,287501.71,2211.55,5.0
